"","osm_id","name","railway","lon","lat"
"13316","2198903867","Las Rosas",NA,-16.6520882,28.022441
"13317","2198903873","Las Rosas",NA,-16.6519202,28.0224088
"13318","2198903881","Estrella",NA,-16.6720573,28.017737
"13319","2198903889","Estrella",NA,-16.6719371,28.0178147
"13320","2198903895","Llano Grande (La Zarza) (Bis)",NA,-16.4553544,28.2358285
"13321","2198903900","Llano Grande (La Zarza)",NA,-16.4554643,28.2358394
"13322","2198903902","Llano San Bernardo",NA,-16.5479208,28.0644662
"13323","2198903909","Lomo Negro",NA,-16.448711,28.2253571
"13324","2198903937","Lomo Negro",NA,-16.4487051,28.2254645
"13325","2198903948","Lomo de Mena",NA,-16.417613,28.2716561
"13326","2198903960","Lomo de Mena",NA,-16.4176135,28.272097
"13327","2198903971","Iboybo",NA,-16.7608998,28.1456317
"13328","2198903982","La Marina, Los Abrigos",NA,-16.5931622,28.0296622
"13329","2198903990","Los Balos",NA,-16.5440934,28.0453716
"13330","2198903996","Apartadero",NA,-16.3548821,28.3974248
"13331","2198904005","Los Cristianos",NA,-16.7120737,28.054337
"13332","2198904014","Guargacho Bajo",NA,-16.6452538,28.0337185
"13333","2198904024","Guargacho Bajo",NA,-16.6453076,28.0338288
"13334","2198904034","Los Menores",NA,-16.7570801,28.1408358
"13335","2198904042","Corujera",NA,-16.4397963,28.2401189
"13336","2198904047","Las Arenas",NA,-16.392946,28.310033
"13337","2198904054","Guaza de Abajo",NA,-16.6759502,28.0200556
"13338","2198904073","Guaza De Abajo",NA,-16.6758715,28.0201459
"13339","2198904080","Mantible",NA,-16.6388325,28.0904185
"13340","2198904088","Amea",NA,-16.4218414,28.269183
"13341","2198904097","Mirador de Don Martin",NA,-16.402628,28.293717
"13342","2198904112","Mirador de Don Martin",NA,-16.4028712,28.293711
"13343","2198904120","Mirador de la Centinela",NA,-16.6403456,28.0792766
"13344","2198904128","Mirador de la Centinela",NA,-16.6407957,28.0799422
"13345","2198904135","La Gloria",NA,-16.446442,28.2254549
"13346","2198904142","Tanatorio",NA,-16.6741907,28.0746368
"13347","2198904146","Dimas Coello",NA,-16.3728273,28.3789299
"13348","2198904151","I.E.S. Los Olivos",NA,-16.7337394,28.1221994
"13349","2198904166","Hard Rock Hotel",NA,-16.7759769,28.1212883
"13350","2198904192","Lomo del Viento",NA,-16.4056136,28.2867019
"13351","2198904200","Lomo del Viento",NA,-16.4050145,28.2867927
"13352","2198904204","Pájara",NA,-16.4057747,28.2842406
"13353","2198904208","Pájara",NA,-16.4057653,28.2849976
"13354","2198904215","Colegio El Roque",NA,-16.6366346,28.0947127
"13355","2198904232","Colegio El Fraile",NA,-16.6685285,28.0129047
"13356","2198904240","Parque de la Reina",NA,-16.6585738,28.0504325
"13357","2198904256","Pasando cruce Calle Vence",NA,-16.3912089,28.3527072
"13358","2198904265","La Paz",NA,-16.6576767,28.0086859
"13359","2198904274","Zentral Center",NA,-16.729417,28.0576357
"13360","2198904280","El Tarajal",NA,-16.3693405,28.3388
"13361","2198904350","La Punta del Poris",NA,-16.430962,28.152004
"13362","2198904359","Barranco Samarines",NA,-16.3729307,28.3431803
"13363","2198904367","Polígono de Güímar",NA,-16.3692294,28.3354617
"13364","2198904372","Polígono Industrial",NA,-16.3710678,28.3422862
"13365","2198904373","La Restinga",NA,-16.366229,28.3319857
"13366","2198904375","Risco Tierra",NA,-16.3660411,28.3349431
"13367","2198904380","La Restinga",NA,-16.3631695,28.3334287
"13368","2198904390","Litografía",NA,-16.371231,28.3395399
"13369","2198904396","Playa de la Viuda",NA,-16.367199,28.338553
"13370","2198904400","I.T.V.",NA,-16.371384,28.336215
"13371","2198904405","I.T.V.",NA,-16.3715479,28.336228
"13372","2198904410","Litografía",NA,-16.3716711,28.3387392
"13373","2198904415","Polígono de Güímar",NA,-16.3692616,28.3355639
"13374","2198904420","Playa de la Viuda",NA,-16.367752,28.338712
"13375","2198904430","Polígono de Güímar",NA,-16.3710646,28.3303357
"13376","2198904431","Risco Tierra",NA,-16.3655906,28.3354136
"13377","2198904434","Polígono de Güímar",NA,-16.371569,28.3307242
"13378","2198904438","Polígono Industrial",NA,-16.3721094,28.3436219
"13379","2198904443","Aguadulce",NA,-16.369106,28.343574
"13380","2198904448","Puerta Finca Lomo Jurado (C. A. Las Eras) (Fasnia)",NA,-16.4395764,28.2083572
"13381","2198904452","Punta del Rey",NA,-16.3618386,28.3783916
"13382","2198904473","Coslo",NA,-16.6667769,28.0309523
"13383","2198904489","Bélgica",NA,-16.3683469,28.3610321
"13384","2198904492","Sabina Alta -En Gavina Telefonica- (La Zarza)",NA,-16.4573391,28.2307642
"13385","2198904498","Hermanos Castillo",NA,-16.3494532,28.3964793
"13386","2198904512","Candelaria",NA,-16.4428587,28.1422522
"13387","2198904517","El Guincho",NA,-16.6107936,28.0471334
"13388","2198904522","San Francisco Javier",NA,-16.399239,28.3298367
"13389","2198904533","San Francisco Javier",NA,-16.3992796,28.3304777
"13390","2198904538","El Charco",NA,-16.3441606,28.3964908
"13391","2198904543","Las Adelfas",NA,-16.3482327,28.3977918
"13392","2198904548","Boca Tauce",NA,-16.6782906,28.2141665
"13393","2198904549","Los Cortados",NA,-16.632514,28.149104
"13394","2198904553","Los Cortados",NA,-16.6324153,28.1490208
"13395","2198904558","El Calvario",NA,-16.6357939,28.1528979
"13396","2198904569","El Calvario",NA,-16.6356507,28.1528786
"13397","2198904574","Santa Catalina",NA,-16.6402225,28.1532692
"13398","2198904580","La Martela",NA,-16.6217152,28.1410594
"13399","2198904587","La Martela",NA,-16.6219175,28.1406718
"13400","2198904592","Madre del Agua",NA,-16.6344279,28.1652023
"13401","2198904597","Chasna",NA,-16.579881,28.117391
"13402","2198904603","Las Mesas",NA,-16.619671,28.1416986
"13403","2198904606","Pino Gordo",NA,-16.6366015,28.165311
"13404","2198904611","Pino Gordo",NA,-16.6360286,28.1649371
"13405","2198904638","Las Lajas",NA,-16.665291,28.1914322
"13406","2198904651","Las Lajas",NA,-16.665251,28.1915171
"13407","2198904655","Zurrones",NA,-16.5952156,28.1271589
"13408","2198904658","Montaña Colorada",NA,-16.6002274,28.1324957
"13409","2198904666","Las Mesas",NA,-16.619908,28.14201
"13410","2198904673","Santa Catalina",NA,-16.6399521,28.1536452
"13411","2198904677","Chasna",NA,-16.5798054,28.1172905
"13412","2198904686","Zurrones",NA,-16.5954479,28.1271031
"13413","2198904691","Montaña Colorada",NA,-16.6003584,28.1325977
"13414","2198904695","La Oliva",NA,-16.4530049,28.206133
"13415","2198904702","Arico el Nuevo",NA,-16.482601,28.1789722
"13416","2198904709","Arico el Viejo",NA,-16.4801226,28.1821338
"13417","2198904715","Arico el Viejo",NA,-16.4803101,28.1820658
"13418","2198904717","Mocan",NA,-16.5496374,28.1307748
"13419","2198904723","Mocan",NA,-16.5498916,28.1306685
"13420","2198904728","Barranco el Pino",NA,-16.4690889,28.2004427
"13421","2198904734","Barranco del Pino",NA,-16.4692241,28.2004069
"13422","2198904740","La Iglesia",NA,-16.5325631,28.1325786
"13423","2198904747","Los Bangos",NA,-16.4575689,28.2027259
"13424","2198904751","Los Morales",NA,-16.4523497,28.2116232
"13425","2198904752","Achacay",NA,-16.4514874,28.217721
"13426","2198904753","Casa del Medico",NA,-16.4862476,28.1805041
"13427","2198904754","Centro Médico de Arico",NA,-16.4804538,28.1809968
"13428","2198904755","Barranquillo",NA,-16.5679593,28.1282377
"13429","2198904756","Chimiche",NA,-16.530905,28.1344653
"13430","2198904757","Colegio Los Blanquitos",NA,-16.5594652,28.1297812
"13431","2198904758","Cruz de Las Animas",NA,-16.5615704,28.1310587
"13432","2198904759","Cruz de Las Animas",NA,-16.5614699,28.1310704
"13433","2198904760","Cruz del Roque",NA,-16.4494113,28.2200824
"13434","2198904763","Cruz del Roque",NA,-16.4495844,28.2198505
"13435","2198904768","El Fielato",NA,-16.4519862,28.2155303
"13436","2198904772","El Fielato",NA,-16.4520997,28.2155664
"13437","2198904777","El Rio",NA,-16.5227574,28.1433917
"13438","2198904780","El Tajoz",NA,-16.4798459,28.1896459
"13439","2198904784","El Tajoz",NA,-16.4799448,28.1896009
"13440","2198904789","Guasiegre",NA,-16.5160599,28.1494676
"13441","2198904794","Centro Médico de Arico",NA,-16.4799369,28.1808598
"13442","2198904799","Guasiegre",NA,-16.516365,28.149794
"13443","2198904804","Icor",NA,-16.4564902,28.2047624
"13444","2198904808","Icor",NA,-16.4564221,28.2046425
"13445","2198904813","Instituto E.S. Arico",NA,-16.491057,28.1710849
"13446","2198904824","Instituto E.S. Arico",NA,-16.4911405,28.1710293
"13447","2198904828","San Diego",NA,-16.5052845,28.1633272
"13448","2198904833","La Fuentita",NA,-16.5745146,28.1292831
"13449","2198904838","La Fuentita",NA,-16.5744099,28.1292708
"13450","2198904841","La Pedrera",NA,-16.529418,28.139681
"13451","2198904842","La Pedrera",NA,-16.5293435,28.1397407
"13452","2198904845","Las Aguelillas",NA,-16.4767687,28.192404
"13453","2198904855","Las Aguelillas",NA,-16.4763258,28.1923182
"13454","2198904906","Damiana",NA,-16.4135358,28.2741519
"13455","2198904919","El Capitán",NA,-16.5077862,28.1578321
"13456","2198904925","Los Gavilanes",NA,-16.4969185,28.1712458
"13457","2198904935","Los Gavilanes",NA,-16.4968998,28.1713635
"13458","2198904945","La Sabinita",NA,-16.4900425,28.174247
"13459","2198904959","Polegre",NA,-16.4917351,28.1731326
"13460","2198904968","Polegre",NA,-16.4918773,28.173117
"13461","2198904978","Suarez",NA,-16.5430188,28.1328604
"13462","2198904997","Suarez",NA,-16.5430778,28.1328191
"13463","2198905008","El Bueno",NA,-16.4714208,28.1966683
"13464","2198905018","La Cisnera",NA,-16.5053143,28.1605155
"13465","2198905025","Teguedite",NA,-16.4992677,28.1716081
"13466","2198905034","Teguedite",NA,-16.4991677,28.1715247
"13467","2198905044","Vera Herrera",NA,-16.5056097,28.1670795
"13468","2198905073","El Barrero",NA,-16.5243921,28.1426455
"13469","2198905081","Lomo Grande",NA,-16.5455581,28.1296081
"13470","2198905100","Los Blanquitos",NA,-16.5570538,28.1294813
"13471","2198905114","Bayón",NA,-16.4316182,28.2584502
"13472","2198905125","El Pinito",NA,-16.5534148,28.1280072
"13473","2198905163","La Sabinita",NA,-16.4900152,28.1747091
"13474","2198905173","Lomo Grande",NA,-16.545684,28.1295827
"13475","2198905187","Achacay",NA,-16.4514085,28.2176517
"13476","2198905201","Los Bangos",NA,-16.4576842,28.2025084
"13477","2198905212","Los Morales",NA,-16.452227,28.2115716
"13478","2198905221","Casa del Medico",NA,-16.4861726,28.1803919
"13479","2198905230","Barranquillo",NA,-16.5680653,28.1282121
"13480","2198905238","Colegio Los Blanquitos",NA,-16.5597378,28.1298284
"13481","2198905248","Isaac De Vega",NA,-16.5768094,28.125447
"13482","2198905263","Las Eritas",NA,-16.4812645,28.1845195
"13483","2198905270","El Barrero",NA,-16.5244384,28.142355
"13484","2198905278","La Quinta",NA,-16.5207128,28.146472
"13485","2198905283","El Carretón",NA,-16.3855804,28.3288987
"13486","2198905286","El Volcán",NA,-16.3776186,28.3281483
"13487","2198905287","Llano del Rey",NA,-16.6851315,28.0941795
"13488","2198905291","Iglesia",NA,-16.6821874,28.0795958
"13489","2198905300","Ifonche",NA,-16.6722564,28.1197543
"13490","2198905305","La Escalona Oeste",NA,-16.6728128,28.1175334
"13491","2198905310","El Mojonito - Cementerio",NA,-16.6875109,28.0925892
"13492","2198905314","La Escalona",NA,-16.6652384,28.1188164
"13493","2198905319","La Escalona",NA,-16.665292,28.1187914
"13494","2198905324","Las Casas",NA,-16.6845651,28.1050532
"13495","2198905329","Las Casas",NA,-16.6844895,28.105156
"13496","2198905338","Los Casanovas",NA,-16.6657517,28.1254707
"13497","2198905344","Los Casanovas",NA,-16.6658112,28.1253793
"13498","2198905345","Los Llanos",NA,-16.65156,28.1366266
"13499","2198905351","Los Llanos Norte",NA,-16.6537123,28.1415346
"13500","2198905356","Los Llanos Norte",NA,-16.6535824,28.1414739
"13501","2198905361","Los Quemados",NA,-16.6575113,28.1257124
"13502","2198905367","La Funche",NA,-16.6852051,28.0825092
"13503","2198905377","Trevejos",NA,-16.644181,28.145823
"13504","2198905399","Trevejos",NA,-16.64406,28.145817
"13505","2198905404","Gonzalez de Yerro",NA,-16.6823643,28.0996782
"13506","2198905408","La Escalona Oeste",NA,-16.672888,28.1176855
"13507","2198905413","Gonzalez de Yerro",NA,-16.6824961,28.0996832
"13508","2198905418","La Funche",NA,-16.6852373,28.0826116
"13509","2198905428","Ifonche",NA,-16.6722517,28.1196524
"13510","2198905433","Bayón 90",NA,-16.4222554,28.2533988
"13511","2198905437","Bayón 5",NA,-16.4289571,28.2564192
"13512","2198905442","La Granja",NA,-16.4163473,28.2462523
"13513","2198905448","El Tablado",NA,-16.4048764,28.242692
"13514","2198905453","Casablanca",NA,-16.429623,28.1665514
"13515","2198905457","La Cruz",NA,-16.4776799,28.1822796
"13516","2198905460","La Cruz",NA,-16.4777028,28.1823676
"13517","2198905464","Los Camineros",NA,-16.449227,28.1802568
"13518","2198905470","Las Palmeras",NA,-16.4662859,28.1808366
"13519","2198905475","Las Palmeras",NA,-16.466257,28.1807429
"13520","2198905480","El Cabrero",NA,-16.460038,28.1796946
"13521","2198905485","Autopista",NA,-16.4343794,28.1681688
"13522","2198905494","Queseria de Arico",NA,-16.436287,28.1711879
"13523","2198905499","Circuito la Cemenza",NA,-16.4420565,28.1734301
"13524","2198905504","La Constitución",NA,-16.4699145,28.1820456
"13525","2198905509","Casablanca",NA,-16.4297217,28.166347
"13526","2198905514","Los Camineros",NA,-16.4493236,28.1802768
"13527","2198905516","Queseria de Arico",NA,-16.4364684,28.171136
"13528","2198905517","Circuito la Cemenza",NA,-16.441935,28.173507
"13529","2198905525","La Constitución",NA,-16.4698903,28.1819584
"13530","2198905530","El Cabrero",NA,-16.4599051,28.1797801
"13531","2198905535","Ifara",NA,-16.5513477,28.1042308
"13532","2198905542","San Juan Bautista",NA,-16.556698,28.1025499
"13533","2198905547","Abona San Isidro",NA,-16.5599855,28.0848231
"13534","2198905551","El Risco",NA,-16.5562055,28.086952
"13535","2198905557","El Risco",NA,-16.5561498,28.0868341
"13536","2198905567","Abona San Isidro",NA,-16.5600988,28.084926
"13537","2198905572","Ifara",NA,-16.551404,28.1043429
"13538","2198905574","San Juan Bautista",NA,-16.5566387,28.1027022
"13539","2198905575","El Desierto",NA,-16.553633,28.112757
"13540","2198905579","El Desierto",NA,-16.5538423,28.1127302
"13541","2198905590","Puerto Rico",NA,-16.6611823,28.0726556
"13542","2198905591","Los Toscales",NA,-16.6623717,28.0793563
"13543","2198905592","Puerto Rico",NA,-16.6609923,28.072703
"13544","2198905593","Abrojo",NA,-16.6590829,28.0838582
"13545","2198905594","Abrojo",NA,-16.6589709,28.083963
"13546","2198905595","Los Toscales",NA,-16.6624271,28.0794721
"13547","2198905596","Tajao",NA,-16.4704987,28.1102811
"13548","2198905597","Asomadilla",NA,-16.6132419,28.0787375
"13549","2198905598","Ten Bel",NA,-16.6533418,28.0102375
"13550","2198905599","La Angostura",NA,-16.360853,28.3964201
"13551","2198905615","La Angostura",NA,-16.3608429,28.3965327
"13552","2198905620","Neptuno",NA,-16.3689943,28.358563
"13553","2198905630","Badén",NA,-16.4164417,28.3058876
"13554","2198905635","Badén",NA,-16.416252,28.3053285
"13555","2198905640","Yaco",NA,-16.5695528,28.0931853
"13556","2198905645","Yaco",NA,-16.5697028,28.0931958
"13557","2198905650","Los Cristianos Andén 4",NA,-16.7121073,28.0542333
"13558","2198905654","Los Cristianos Andén 5",NA,-16.7120147,28.0545444
"13559","2198905670",NA,NA,-16.442259,28.144353
"13560","2209280262","Abama",NA,-16.798346,28.173034
"13561","2209280263","Agua Dulce",NA,-16.8048268,28.1790734
"13562","2209280264","Aguamansa",NA,-16.4967385,28.3606247
"13563","2209280265","Alcalá",NA,-16.8269055,28.2005382
"13564","2209280266","Mondiola",NA,-16.8285176,28.202796
"13565","2209280267","Centro de Salud Icod",NA,-16.722031,28.370489
"13566","2209280268","San Bartolome",NA,-16.7307928,28.3575998
"13567","2209280269","Rotonda Via Ronda",NA,-16.719918,28.373795
"13568","2209280270","El Almendral",NA,-16.696433,28.377406
"13569","2209280271","Gallo Alto",NA,-16.5065128,28.3657355
"13570","2209280272","Mony",NA,-16.7222114,28.3802536
"13571","2209280273","Mony",NA,-16.7222376,28.3804543
"13572","2209280274","El Cercado",NA,-16.8074248,28.2656529
"13573","2209280275","Parque Las Eras",NA,-16.8054269,28.27
"13574","2209280276","Parque las Eras",NA,-16.8054511,28.2700091
"13575","2209280277","Arguayo",NA,-16.8057888,28.2682984
"13576","2209280278","Archipielago Canario",NA,-16.555381,28.3982509
"13577","2209280279","Archipielago Canario",NA,-16.5556378,28.3984581
"13578","2209280280","La Torrita",NA,-16.5190539,28.3904114
"13579","2209280281","Domínguez Afonso",NA,-16.5180138,28.3957218
"13580","2209280282","Domínguez Alfonso",NA,-16.5180643,28.3958076
"13581","2209280283","Canarias",NA,-16.5218772,28.3921951
"13582","2209280284","Melchor Luz Pabellón",NA,-16.5551034,28.4128336
"13583","2209280285","Benitez de Lugo",NA,-16.5203874,28.3935664
"13584","2209280286","Benitez de Lugo",NA,-16.5214881,28.3918796
"13585","2209280287","Rosario Sotomayor",NA,-16.5560288,28.4113179
"13586","2209280289","Erjos",NA,-16.805274,28.3274584
"13587","2209280293","El Trompo",NA,-16.5506462,28.3946691
"13588","2209280300","Centro Comercial",NA,-16.5464584,28.3947246
"13589","2209280305","Oriente",NA,-16.7878982,28.342024
"13590","2209280306","El Tanque",NA,-16.7795164,28.3563361
"13591","2209280307","Pie de Las Lajas",NA,-16.7107957,28.3652631
"13592","2209280308","Pie de Las Lajas",NA,-16.711099,28.365194
"13593","2209280309","Juan Orti de Zárate",NA,-16.5275194,28.3946215
"13594","2209280310","La Ferruja",NA,-16.5685599,28.362497
"13595","2209280311","La Ferruja",NA,-16.5684982,28.3626408
"13596","2209280312","25 de Abril",NA,-16.7163889,28.3695765
"13597","2209280313","25 de Abril",NA,-16.716429,28.369677
"13598","2209280314","Chasna",NA,-16.5288062,28.3664624
"13599","2209280315","Chasna",NA,-16.5285324,28.366435
"13600","2209280316","Talavera",NA,-16.5953411,28.3761272
"13601","2209280317","La Vera",NA,-16.5554211,28.3956488
"13602","2209280318","Lomo Tieso",NA,-16.636106,28.378369
"13603","2209280319","Linda Grande el Velado",NA,-16.6334468,28.3787874
"13604","2209280320","La Montañeta",NA,-16.5592389,28.3894166
"13605","2209280321","Barrio Nuevo",NA,-16.7806851,28.3523486
"13606","2209280322","Barroso",NA,-16.509622,28.3787563
"13607","2209280323","Barroso",NA,-16.5095266,28.3786004
"13608","2209280324","Benijos",NA,-16.5459142,28.3621115
"13609","2209280325","Benijos",NA,-16.5459522,28.3622223
"13610","2209280326","La Suerte",NA,-16.5344289,28.3646192
"13611","2209280327","La Suerte",NA,-16.5345097,28.3645349
"13612","2209280328","La Punta",NA,-16.557207,28.376548
"13613","2209280329","Puente del Botánico",NA,-16.5326,28.408377
"13614","2209280330","Las Morcillas",NA,-16.6801717,28.3756099
"13615","2209280331","Las Morcillas",NA,-16.6801306,28.3757206
